price,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnished,semi-furnished,unfurnished,stories_area,rooms_area,area_normalizada
2961000,2,1,2,1,0,0,0,0,0,0,0,1,0,-0.8872895327894711,-0.4540857032945731,-0.9918788479608691
2940000,3,1,2,1,0,1,0,0,1,0,0,0,1,-0.2522825334452452,0.3613491795246513,0.32260636429226086
2940000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.6545520235130002,0.697807896940151,-0.08788200023590954
2940000,3,1,2,0,0,0,0,0,1,0,0,0,1,-0.7536038487170025,-0.6303959482284595,-0.7151451190654733
2940000,4,1,2,0,0,0,0,0,0,0,0,0,1,-0.7402352803097557,-0.9265971597173885,-0.6874717461759338
2940000,3,1,2,0,0,0,0,0,1,0,0,1,0,-0.7803409855314962,-0.6832890217086254,-0.7704918648445525
2940000,2,1,1,0,0,0,0,0,0,0,1,0,0,-0.3525467964995967,-0.6303959482284595,-1.130245712408567
2940000,3,1,2,0,0,0,0,0,0,0,0,0,1,-0.853868111771354,-0.8287449737790816,-0.9226954157370202
2940000,3,1,2,1,0,0,0,0,0,0,0,1,0,-0.08183328625284772,0.698542522960709,0.6754418686338906
2870000,2,1,1,0,0,0,0,0,0,0,0,0,1,-0.2010363545507989,-0.43057767063672153,-0.9734299327011761
2870000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.061878824125056034,-0.08383418893341177,-0.7013084326207035
2870000,2,1,1,1,0,0,0,0,0,0,0,1,0,1.1179957282975581,1.3090167460442905,0.39178979651610985
2870000,4,1,2,1,0,0,0,0,0,0,0,0,1,-0.3525467964995967,-0.31303750734746405,0.11505606762071403
2852500,4,1,3,1,0,0,0,0,0,0,0,0,1,-0.7833117785108845,-0.3835616053210186,0.02281149132224877
2835000,3,1,2,0,0,0,0,0,1,0,0,1,0,-0.8204466907532368,-0.7626286319288742,-0.8535119835131713
2835000,3,1,2,0,0,0,1,0,1,0,0,0,1,-0.5864967436264168,-0.29981423897742254,-0.3692279579462286
2835000,2,1,1,0,0,0,0,0,1,0,1,0,0,-0.3792839333140904,-0.6656579972152368,-1.1579190852981065
2800000,3,1,2,1,0,1,0,0,1,0,0,0,1,-0.9652728484984112,-1.0491327799464396,-1.1533068564831834
2800000,3,1,1,1,0,0,0,0,0,0,1,0,0,0.2089330766047715,-0.47171672778796175,-0.5491048817282359
2730000,2,1,1,1,0,0,0,0,0,0,0,0,1,1.474490885824141,1.7791773992013205,0.7607681017099709
2730000,3,1,2,1,0,0,0,0,1,0,0,0,1,-0.6644800593353568,-0.4540857032945731,-0.5306559664685429
2695000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.22675783448110068,0.13361511315171462,-0.5306559664685429
2660000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.19734698398515757,0.09482685926625961,-0.5610966766470363
2660000,2,1,2,1,0,0,0,0,0,0,0,1,0,-1.1100990062435856,-1.0417865197408611,-1.4531017294531954
2660000,3,3,2,0,1,0,0,0,0,0,0,0,1,-0.746919564513379,-1.1505111707834241,-0.7013084326207035
2660000,3,1,1,1,0,0,0,0,0,0,0,0,1,-0.3079849018087738,-0.9830164380962322,-1.0841234242593345
2660000,3,1,1,0,0,0,0,0,0,0,0,0,1,-0.47286391216481843,-1.146103414660077,-1.2547758904114952
2660000,2,1,1,1,0,0,0,0,1,0,0,1,0,-0.004964017911178271,-0.17198931140035495,-0.7704918648445525
2660000,3,1,1,1,0,0,0,0,0,0,0,1,0,0.22675783448110068,-0.4540857032945731,-0.5306559664685429
2653000,2,1,1,1,0,0,0,1,0,0,0,0,1,-0.13642160724910574,-0.34536105225200975,-0.9065526148847888
2653000,3,1,2,1,0,0,0,1,0,0,0,0,1,-0.6644800593353568,-0.4540857032945731,-0.5306559664685429
2604000,2,1,1,0,0,0,0,0,0,0,0,0,1,-0.25896681764886864,-0.506978776774739,-1.0333889072951785
2590000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.048510255717809175,-0.1014652134268004,-0.7151451190654733
2590000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.40500541324439215,0.36869543973023,-0.3461668138716123
2590000,2,2,2,1,0,1,0,0,1,0,1,0,0,-0.7536038487170025,-0.6303959482284595,-0.7151451190654733
2520000,3,1,1,0,0,0,0,0,0,0,0,0,1,-0.2723353860561155,-0.9477543891094549,-1.0472255937399484
2520000,3,1,1,0,0,0,0,0,0,0,0,0,1,-0.1386497019836469,-0.8155217054090401,-0.9088587292922504
2520000,2,1,2,1,0,0,0,0,0,0,1,0,0,-0.8872895327894711,-0.4540857032945731,-0.9918788479608691
2485000,3,1,2,1,0,0,0,0,0,0,0,0,1,-0.575356269953711,-0.27777545836068673,-0.3461668138716123
2485000,3,1,2,0,0,0,0,0,0,0,0,1,0,-0.8872895327894711,-0.8948613156292891,-0.9918788479608691
2450000,3,1,2,1,0,1,0,0,0,0,0,0,1,-0.8404995433641071,-0.8022984370389986,-0.8950220428474807
2450000,2,1,1,0,1,0,0,0,1,0,0,0,1,-0.11191256516915317,-0.31303750734746405,-0.8811853564027108
2450000,2,1,1,1,0,0,0,0,1,0,0,0,1,-0.21886111242712805,-0.4540857032945731,-0.9918788479608691
2450000,2,1,1,1,1,0,0,0,0,0,0,0,1,0.003948361026986303,-0.16023529507142906,-0.761267407214706
2450000,2,1,2,1,0,0,0,0,0,0,0,0,1,-0.4773201016339007,0.6272837989665964,-0.1432287460149887
2450000,2,1,1,1,0,0,0,0,0,0,0,0,1,1.8755479380415472,2.3081081340029797,1.1758686950530646
2408000,2,1,1,0,0,0,0,0,0,0,0,0,1,0.06410691885959718,-0.08089568485118019,-0.6990023182132419
2380000,3,1,2,1,0,0,0,0,0,0,1,0,0,-1.0042645063528812,-1.1262685121050149,-1.2340208607443404
2380000,4,2,2,1,0,0,0,0,0,0,1,0,0,-0.9347479506351976,-1.3982270649155346,-1.0901193217187346
2380000,2,1,1,1,0,0,0,0,0,0,0,0,1,-0.10121771044335567,-0.2989326877527531,-0.870116007246895
2345000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.06633501359413832,-0.07795718076894902,-0.6966962038057802
2310000,2,1,1,1,0,0,0,0,0,0,0,0,1,-0.1386497019836469,-0.3482995563342413,-0.9088587292922504
2275000,2,1,1,0,0,1,0,0,0,0,0,1,0,-0.7375615666283063,-1.1381694536380522,-1.528742282017937
2275000,1,1,1,0,0,0,0,0,0,0,0,0,1,0.2133892660738538,1.2825702093042075,-0.5444926529133126
2275000,3,1,2,1,0,1,0,0,0,0,0,0,1,-0.6711643435389802,-0.4673089716646146,-0.5444926529133126
2240000,3,1,1,0,0,0,1,0,0,0,0,0,1,-0.6867610066807682,-1.3576757085807407,-1.4761628735278118
2233000,3,1,1,0,0,0,0,1,0,1,0,0,1,0.806062465461798,0.11892259274055755,0.0689337794714814
2135000,2,1,1,0,0,0,0,0,0,0,0,0,1,-0.21886111242712805,-0.4540857032945731,-0.9918788479608691
2100000,3,1,2,1,0,0,0,0,0,0,0,0,1,-1.0209752168619397,-1.1593266830301185,-1.2686125768562648
2100000,4,1,2,1,0,0,0,0,0,0,0,0,1,-0.8872895327894711,-1.1593266830301185,-0.9918788479608691
2100000,2,1,1,1,0,0,0,0,1,0,0,0,1,-0.05843829154016572,-0.24251340937390947,-0.8258386106236316
1960000,5,1,2,0,0,0,0,0,0,0,0,0,1,-0.7937095539387431,-1.2122197565102844,-0.7981652377340921
1890000,3,1,2,1,0,0,0,0,0,0,0,0,1,-1.1769418482798197,-1.4678696116644196,-1.5914685939008932
1890000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.07034558411631238,-0.07266787342093242,-0.6925451978723494
1855000,2,1,1,0,0,0,0,0,1,0,0,0,1,-0.22331730189621035,-0.45996271145903606,-0.9964910767757924
1820000,2,1,1,1,0,1,0,0,2,0,0,0,1,-0.21886111242712805,-0.4540857032945731,-0.9918788479608691
1767150,3,1,1,0,0,0,0,0,0,0,0,1,0,-0.4862324805720653,-1.1593266830301185,-1.2686125768562648
1750000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.05742263465597375,-0.0897111970978745,-0.7059206614356268
1750000,3,1,1,0,0,0,0,0,0,0,1,0,0,-0.25896681764886864,-0.9345311207394135,-1.0333889072951785
1750000,3,1,2,1,0,0,0,0,0,0,0,0,1,-0.697901480353474,-0.5202020451447805,-0.5998393986923918
